,entityName,state,year,quarter,count,amount
8312,140603,punjab,2019,3,203430,428007304.9020716
8313,140308,punjab,2019,3,179291,247426917.03541344
8314,147001,punjab,2019,3,172849,390579370.1970187
8315,141001,punjab,2019,3,155082,356812751.3865651
8316,ludhiana,punjab,2019,4,3939299,9747197706.866158
8317,sas nagar,punjab,2019,4,2685032,4949390532.2517605
8318,jalandhar,punjab,2019,4,980520,2169729877.261026
8319,amritsar,punjab,2019,4,829302,1950326012.564148
8320,patiala,punjab,2019,4,799674,1781269263.452226
8321,kapurthala,punjab,2019,4,667137,741334179.2344623
8322,bathinda,punjab,2019,4,532029,1239636960.6158314
8323,sangrur,punjab,2019,4,448960,870965377.808314
8324,fazilka,punjab,2019,4,425525,946156853.0160115
8325,pathankot,punjab,2019,4,280434,697314026.1980982
8326,141003,punjab,2019,4,1876920,5392286092.499036
8327,140301,punjab,2019,4,932713,2156605286.3164034
8328,143001,punjab,2019,4,576382,1354075256.329587
8329,144411,punjab,2019,4,465401,320396328.0635756
8330,141008,punjab,2019,4,448788,1195196785.5822947
8331,144001,punjab,2019,4,339061,893587638.0343192
8332,140308,punjab,2019,4,255729,397723966.2082061
8333,140603,punjab,2019,4,246804,520026888.4406948
8334,147001,punjab,2019,4,205634,487323192.5281323
8335,141001,punjab,2019,4,183621,430105795.4530213
8336,ludhiana,punjab,2020,1,4234211,9811040748.858643
8337,sas nagar,punjab,2020,1,2856044,4802064278.867107
8338,jalandhar,punjab,2020,1,1138166,2475070637.207554
8339,amritsar,punjab,2020,1,960246,2170491285.561859
8340,patiala,punjab,2020,1,886202,1884698406.1873357
8341,kapurthala,punjab,2020,1,733357,736259091.7068343
8342,bathinda,punjab,2020,1,601259,1321796468.7923622
8343,fazilka,punjab,2020,1,500308,1106991298.8320842
8344,sangrur,punjab,2020,1,464316,899705429.0338153
8345,hoshiarpur,punjab,2020,1,321185,613999219.7583513
8346,141008,punjab,2020,1,2204060,6049261691.561724
8347,140308,punjab,2020,1,782052,1778464937.5073214
8348,143001,punjab,2020,1,655170,1503820133.12773
8349,144411,punjab,2020,1,502715,294837078.0203774
8350,144001,punjab,2020,1,399344,1065693560.4100368
8351,140301,punjab,2020,1,388888,495925984.09354955
8352,140603,punjab,2020,1,279571,551302646.1414292
8353,147001,punjab,2020,1,218251,493365771.2967855
8354,141001,punjab,2020,1,196501,450456150.5591303
8355,141003,punjab,2020,1,188752,405110896.2310368
8356,ludhiana,punjab,2020,2,3918678,9202417232.515121
8357,sas nagar,punjab,2020,2,1839791,3374122041.3441267
8358,jalandhar,punjab,2020,2,1023443,2169814875.621091
8359,amritsar,punjab,2020,2,968730,2109955827.7419932
8360,patiala,punjab,2020,2,922228,1936659811.767475
8361,bathinda,punjab,2020,2,627821,1418732928.7795854
8362,fazilka,punjab,2020,2,593260,1345296833.0455809
8363,sangrur,punjab,2020,2,497181,1065127674.2908587
8364,hoshiarpur,punjab,2020,2,430930,740901804.834342
8365,pathankot,punjab,2020,2,394701,828442435.8246017
8366,141008,punjab,2020,2,1933611,5935144850.588928
8367,143001,punjab,2020,2,606568,1360267849.7954679
8368,140308,punjab,2020,2,390635,1048947180.2488436
8369,144001,punjab,2020,2,293695,836446916.4686183
8370,140301,punjab,2020,2,242270,396941056.5856328
8371,140603,punjab,2020,2,230721,453001422.66260445
8372,145001,punjab,2020,2,206228,470130617.07350135
8373,147001,punjab,2020,2,196701,439768027.3954353
8374,141003,punjab,2020,2,165637,327683869.71565175
8375,141001,punjab,2020,2,162462,353195502.5688583
8376,ludhiana,punjab,2020,3,5373096,13411978555.224405
8377,sas nagar,punjab,2020,3,2481665,4322991690.252305
8378,amritsar,punjab,2020,3,1171180,2977010022.917255
8379,jalandhar,punjab,2020,3,1143419,2630961420.321203
8380,patiala,punjab,2020,3,1133088,2639345147.604691
8381,bathinda,punjab,2020,3,761837,1942683602.9336882
8382,fazilka,punjab,2020,3,650223,1533956137.4019094
8383,sangrur,punjab,2020,3,520244,1244533965.4714077
8384,pathankot,punjab,2020,3,447422,1117386418.785541
8385,hoshiarpur,punjab,2020,3,444703,938565050.5404744
8386,141008,punjab,2020,3,2867721,8360811842.828445
8387,143001,punjab,2020,3,769451,1999606622.5635748
8388,140308,punjab,2020,3,383703,757985873.2855716
8389,140603,punjab,2020,3,360947,757964358.2143505
8390,140301,punjab,2020,3,346393,572413273.2058285
8391,144001,punjab,2020,3,272576,747726279.984301
8392,147001,punjab,2020,3,267878,674360222.6899031
8393,145001,punjab,2020,3,248823,665895309.7393382
8394,141003,punjab,2020,3,227044,523270030.7321095
8395,141001,punjab,2020,3,225006,544450286.773348
8396,ludhiana,punjab,2020,4,6433526,16002263104.77765
8397,sas nagar,punjab,2020,4,3755533,6001552668.838071
8398,amritsar,punjab,2020,4,1634555,4214164098.316762
8399,patiala,punjab,2020,4,1580719,3741094568.09765
8400,jalandhar,punjab,2020,4,1514774,3490141380.4519215
8401,bathinda,punjab,2020,4,1029813,2560230080.072486
8402,fazilka,punjab,2020,4,898108,2330645109.184926
8403,sangrur,punjab,2020,4,709657,1815228277.1126363
8404,pathankot,punjab,2020,4,613446,1556030355.8837295
8405,hoshiarpur,punjab,2020,4,584688,1343655246.8605404
8406,141008,punjab,2020,4,2976448,8609568637.44256
8407,143001,punjab,2020,4,1085788,2799958793.967581
8408,140603,punjab,2020,4,562676,1122140774.1117558
8409,140301,punjab,2020,4,556418,865933875.1239388
8410,140308,punjab,2020,4,510268,745392328.1120301
8411,147001,punjab,2020,4,379659,921437976.1568284
8412,145001,punjab,2020,4,339689,903698958.4686396
8413,141001,punjab,2020,4,324863,795663905.6156021
8414,144001,punjab,2020,4,318708,841347822.6474943
8415,141003,punjab,2020,4,309431,725802164.1181587
8416,ludhiana,punjab,2021,1,8956495,19225271865.79327
8417,sas nagar,punjab,2021,1,4469959,6737530092.4958515
8418,amritsar,punjab,2021,1,1823100,4535248139.891067
8419,jalandhar,punjab,2021,1,1716126,3828908006.2314005
8420,patiala,punjab,2021,1,1594101,3743416293.2960615
8421,bathinda,punjab,2021,1,1089719,2681512020.113289
8422,fazilka,punjab,2021,1,926196,2485697202.7721486
8423,sangrur,punjab,2021,1,697801,1779386402.710884
8424,hoshiarpur,punjab,2021,1,585780,1384031539.442925
8425,pathankot,punjab,2021,1,570864,1486337867.4528933
8426,141008,punjab,2021,1,5548372,11884271323.49248
8427,143001,punjab,2021,1,1262201,3107158171.6790743
8428,140308,punjab,2021,1,792653,1209253471.7578707
8429,140301,punjab,2021,1,691120,948789979.4793088
8430,140603,punjab,2021,1,587114,1134618777.7354226
8431,144001,punjab,2021,1,482416,1141507924.8772001
8432,147001,punjab,2021,1,410606,979883081.4840537
8433,141001,punjab,2021,1,321848,785514720.510848
8434,145001,punjab,2021,1,312643,847325152.1424605
8435,141003,punjab,2021,1,302072,713089104.814704
8436,ludhiana,punjab,2021,2,11475061,23530471085.652363
8437,sas nagar,punjab,2021,2,4707042,7288830376.63194
8438,amritsar,punjab,2021,2,2166296,5279064151.566084
8439,jalandhar,punjab,2021,2,1968477,4316968650.261899
8440,patiala,punjab,2021,2,1870993,4409169677.402311
8441,bathinda,punjab,2021,2,1271905,3102199906.6400814
8442,fazilka,punjab,2021,2,1140866,2840373948.4850025
8443,sangrur,punjab,2021,2,852138,2194371528.5795517
8444,pathankot,punjab,2021,2,731752,1772534610.4927375
8445,hoshiarpur,punjab,2021,2,721249,1657693325.435227
8446,141008,punjab,2021,2,7637763,15520456270.585651
8447,143001,punjab,2021,2,1499864,3585966718.582096
8448,140308,punjab,2021,2,901416,1425394784.6029642
8449,140301,punjab,2021,2,714080,1040958190.725596
8450,140603,punjab,2021,2,619719,1217764376.0271494
8451,144001,punjab,2021,2,546406,1220377018.5199287
8452,147001,punjab,2021,2,470972,1151355120.6801445
8453,145001,punjab,2021,2,388018,972086889.8648155
8454,141001,punjab,2021,2,332063,817674432.3183126
8455,141003,punjab,2021,2,325305,749871102.3515452
8456,ludhiana,punjab,2021,3,16104345,30807741534.262596
8457,sas nagar,punjab,2021,3,6040235,8963728598.89373
8458,amritsar,punjab,2021,3,2859630,6530832877.10007
8459,jalandhar,punjab,2021,3,2663707,5579482421.017922
8460,patiala,punjab,2021,3,2400121,5270148761.145614
8461,bathinda,punjab,2021,3,1647401,3788551283.176148
8462,fazilka,punjab,2021,3,1378018,3111874915.8745384
8463,sangrur,punjab,2021,3,1015897,2422730555.689826
8464,pathankot,punjab,2021,3,936270,2224480978.5714393
8465,hoshiarpur,punjab,2021,3,907847,1983363435.8296313
8466,141008,punjab,2021,3,11041061,20678673037.58342
8467,143001,punjab,2021,3,1974996,4447292004.848708
8468,140308,punjab,2021,3,1122267,1653032309.3658862
8469,140301,punjab,2021,3,880844,1253484439.7695906
8470,144001,punjab,2021,3,844289,1780073560.4911208
8471,140603,punjab,2021,3,833255,1590074431.4319546
8472,147001,punjab,2021,3,648785,1494144090.0747273
8473,145001,punjab,2021,3,520820,1288359993.5674548
8474,141001,punjab,2021,3,470394,1088155017.5213614
8475,151001,punjab,2021,3,425732,1020518338.4298184
8476,ludhiana,punjab,2021,4,19553778,39292772660.87953
8477,sas nagar,punjab,2021,4,7503637,11088791931.951628
8478,amritsar,punjab,2021,4,3576353,8606940269.65073
8479,jalandhar,punjab,2021,4,3218973,7030833843.587089
8480,patiala,punjab,2021,4,2901070,6755184061.574616
8481,bathinda,punjab,2021,4,2056317,4674339276.828988
8482,fazilka,punjab,2021,4,1650972,4131028405.4906483
8483,sangrur,punjab,2021,4,1205039,3205553098.0632925
8484,pathankot,punjab,2021,4,1200445,2875653268.713999
8485,kapurthala,punjab,2021,4,1175355,2110713842.5000901
8486,141008,punjab,2021,4,13418112,26344629316.290863
8487,143001,punjab,2021,4,2428211,5753345068.588264
8488,140308,punjab,2021,4,1326368,2068398119.4130378
8489,140301,punjab,2021,4,1195981,1643665523.822769
8490,144001,punjab,2021,4,1016229,2247446014.3388247
8491,140603,punjab,2021,4,966217,1839650779.3144863
8492,147001,punjab,2021,4,761878,1835015551.7093265
8493,145001,punjab,2021,4,678080,1655351923.208128
8494,141001,punjab,2021,4,568332,1376083757.9036813
8495,151001,punjab,2021,4,507382,1195567872.7909434
8496,ludhiana,punjab,2022,1,21131450,40193189296.7483
8497,sas nagar,punjab,2022,1,8233644,11945087945.784222
8498,amritsar,punjab,2022,1,4020245,9595112041.612688
8499,jalandhar,punjab,2022,1,3480708,7482301985.829842
8500,patiala,punjab,2022,1,3167322,7185470674.538302
8501,bathinda,punjab,2022,1,2252561,5132201177.079787
8502,fazilka,punjab,2022,1,1942203,4723173436.355923
8503,pathankot,punjab,2022,1,1380244,3057799524.708644
8504,sangrur,punjab,2022,1,1350576,3436077358.298136
8505,kapurthala,punjab,2022,1,1326492,2322895082.0700884
8506,141008,punjab,2022,1,14304410,26313996218.719788
8507,143001,punjab,2022,1,2719468,6399436596.7550125
8508,140308,punjab,2022,1,1392852,2125034734.0134268
8509,140301,punjab,2022,1,1305956,1768536228.7671556
8510,140603,punjab,2022,1,1074201,1963267704.7051582
8511,144001,punjab,2022,1,1027217,2293800940.353794
8512,147001,punjab,2022,1,822756,1923327033.7336512
8513,145001,punjab,2022,1,775802,1744469196.2946777
8514,141001,punjab,2022,1,623201,1459308097.645636
8515,151001,punjab,2022,1,589881,1411828753.370968
8516,jaipur,rajasthan,2018,1,2417174,2953086960.141372
8517,alwar,rajasthan,2018,1,511188,636193637.4406083
8518,sikar,rajasthan,2018,1,321709,354268688.08142877
8519,kota,rajasthan,2018,1,317338,313545175.3534258
8520,jodhpur,rajasthan,2018,1,317285,467963867.1674502
8521,bhilwara,rajasthan,2018,1,305744,353135371.8842282
8522,ganganagar,rajasthan,2018,1,238689,291145139.76298976
8523,nagaur,rajasthan,2018,1,226358,245926094.94489202
8524,ajmer,rajasthan,2018,1,224405,347556929.7043874
8525,udaipur,rajasthan,2018,1,224103,315736879.7070354
8526,302001,rajasthan,2018,1,209739,292411778.3167514
8527,302012,rajasthan,2018,1,143135,199302202.62341797
8528,302015,rajasthan,2018,1,137020,172400445.92333633
8529,302017,rajasthan,2018,1,134012,163502033.3443347
8530,302029,rajasthan,2018,1,128104,135555667.06361395
8531,302020,rajasthan,2018,1,113159,148995539.44350016
8532,302022,rajasthan,2018,1,101924,102091313.38207474
8533,311001,rajasthan,2018,1,99262,137834651.4038366
8534,301001,rajasthan,2018,1,84558,127305554.22571197
8535,302013,rajasthan,2018,1,82106,106745038.95707783
8536,jaipur,rajasthan,2018,2,3175255,4952882923.415596
8537,alwar,rajasthan,2018,2,700144,1094410044.9229448
8538,jodhpur,rajasthan,2018,2,435868,822648668.3773664
8539,kota,rajasthan,2018,2,397475,569851208.3994043
8540,sikar,rajasthan,2018,2,396177,599106340.7642647
8541,bhilwara,rajasthan,2018,2,379750,588411664.4366499
8542,ganganagar,rajasthan,2018,2,316032,524823183.8335612
8543,nagaur,rajasthan,2018,2,304856,430074431.61259633
8544,ajmer,rajasthan,2018,2,303419,573173492.0785939
8545,udaipur,rajasthan,2018,2,291907,521933429.80104965
8546,302001,rajasthan,2018,2,242220,457737042.3616353
8547,302012,rajasthan,2018,2,192441,334490729.74687064
8548,302015,rajasthan,2018,2,192326,299144627.7247395
8549,302017,rajasthan,2018,2,167027,248738917.5397731
8550,302029,rajasthan,2018,2,158613,220665255.92971268
8551,302020,rajasthan,2018,2,150131,247164516.42669612
8552,311001,rajasthan,2018,2,133097,230526889.1701444
8553,302022,rajasthan,2018,2,125440,158560196.40492076
8554,301001,rajasthan,2018,2,116367,214793896.0219444
8555,302018,rajasthan,2018,2,115194,181972986.53692004
8556,jaipur,rajasthan,2018,3,4954443,7882149494.55468
8557,alwar,rajasthan,2018,3,1024880,1687744780.6545582
8558,kota,rajasthan,2018,3,582519,821606603.1537722
8559,jodhpur,rajasthan,2018,3,570133,1263392447.2576752
8560,bhilwara,rajasthan,2018,3,544999,933730468.5283474
8561,sikar,rajasthan,2018,3,478163,893538054.1217067
8562,nagaur,rajasthan,2018,3,473481,696224765.6471555
8563,dausa,rajasthan,2018,3,448286,532308543.2299284
8564,udaipur,rajasthan,2018,3,417509,818672225.2856681
8565,ajmer,rajasthan,2018,3,400284,841931847.4786526
8566,302001,rajasthan,2018,3,304945,605573687.4317768
8567,302017,rajasthan,2018,3,298447,426857110.33912873
8568,302012,rajasthan,2018,3,292959,545461249.6472253
8569,302022,rajasthan,2018,3,291883,300387247.7839042
8570,302015,rajasthan,2018,3,281307,438256209.5467619
8571,302029,rajasthan,2018,3,241188,359794578.75295204
8572,302020,rajasthan,2018,3,221662,389701040.92997324
8573,311001,rajasthan,2018,3,195470,364598763.43292195
8574,302018,rajasthan,2018,3,172883,268559804.2399466
8575,301001,rajasthan,2018,3,172776,320229417.3878976
8576,jaipur,rajasthan,2018,4,7271209,12107341570.492035
8577,alwar,rajasthan,2018,4,1532807,2700489271.370412
8578,jodhpur,rajasthan,2018,4,854003,1928732779.2688758
8579,kota,rajasthan,2018,4,831676,1186913794.1810627
8580,bhilwara,rajasthan,2018,4,781679,1420324850.979574
8581,sikar,rajasthan,2018,4,735428,1558681541.1587114
8582,dausa,rajasthan,2018,4,673282,921613483.0541892
8583,udaipur,rajasthan,2018,4,606049,1219187067.8485556
8584,ajmer,rajasthan,2018,4,577840,1318562548.8960557
8585,ganganagar,rajasthan,2018,4,561084,1174061620.6784885
8586,302015,rajasthan,2018,4,444192,630328852.3652544
8587,302012,rajasthan,2018,4,437412,845231636.7391852
8588,302017,rajasthan,2018,4,436006,616649595.1755898
8589,302001,rajasthan,2018,4,429176,900354445.2771168
8590,302029,rajasthan,2018,4,369254,535832228.9687783
8591,302020,rajasthan,2018,4,363407,576133396.5578454
8592,302022,rajasthan,2018,4,342674,405323876.5685896
8593,302018,rajasthan,2018,4,270041,392579890.6983815
8594,311001,rajasthan,2018,4,256015,527712734.68598366
8595,301001,rajasthan,2018,4,255251,514871820.9222298
8596,jaipur,rajasthan,2019,1,19178441,25043540802.372772
8597,alwar,rajasthan,2019,1,2791195,3949132714.5560074
8598,kota,rajasthan,2019,1,1748396,1712973062.0583377
8599,bhilwara,rajasthan,2019,1,1615975,2126329687.9390469
8600,jodhpur,rajasthan,2019,1,1535328,2762592744.334321
8601,dausa,rajasthan,2019,1,1370483,1416280224.7419736
8602,sikar,rajasthan,2019,1,1310064,2164835681.27155
8603,ajmer,rajasthan,2019,1,1030802,1810602285.2408452
8604,udaipur,rajasthan,2019,1,998792,1584751474.6534314
8605,jhunjhunu,rajasthan,2019,1,984628,1661037639.5409722
8606,302001,rajasthan,2019,1,4954219,7600396570.221162
8607,302017,rajasthan,2019,1,914628,927259885.2815127
8608,302015,rajasthan,2019,1,888065,939365230.2985821
8609,302012,rajasthan,2019,1,866730,1280261615.1363542
8610,302022,rajasthan,2019,1,829260,671569904.4687246
8611,302029,rajasthan,2019,1,817617,832399001.9662585
8612,302020,rajasthan,2019,1,687134,829412680.7056451
8613,311001,rajasthan,2019,1,523857,810765253.4648952
8614,302018,rajasthan,2019,1,505288,555969533.2439524
8615,302013,rajasthan,2019,1,494916,703838907.0034728
8616,jaipur,rajasthan,2019,2,27449382,46056907216.76753
8617,alwar,rajasthan,2019,2,2451727,4430719900.4858055
8618,jodhpur,rajasthan,2019,2,1733269,3700049028.6222835
8619,kota,rajasthan,2019,2,1571917,2185105967.3376136
8620,bhilwara,rajasthan,2019,2,1359790,2514774803.6248965
8621,sikar,rajasthan,2019,2,1198479,2624570998.8268456
8622,jhunjhunu,rajasthan,2019,2,1128965,2364089402.6112127
8623,ajmer,rajasthan,2019,2,1078977,2153453855.4028177
8624,dausa,rajasthan,2019,2,1063146,1644609703.0675397
8625,udaipur,rajasthan,2019,2,1007076,1724895638.7887383
8626,302001,rajasthan,2019,2,14130072,26047079270.713707
8627,302015,rajasthan,2019,2,961632,1089991053.6913998
8628,302017,rajasthan,2019,2,894996,1019525321.4251313
8629,302012,rajasthan,2019,2,890906,1541775592.1051295
8630,302029,rajasthan,2019,2,746005,982069067.5325654
8631,302020,rajasthan,2019,2,734567,999364592.5683161
8632,302022,rajasthan,2019,2,622825,692917325.5691572
8633,311001,rajasthan,2019,2,580827,1084980565.8966331
8634,302018,rajasthan,2019,2,540137,651025423.7486764
8635,302033,rajasthan,2019,2,481947,533557911.6922488
8636,jaipur,rajasthan,2019,3,36334520,58402103360.67964
8637,alwar,rajasthan,2019,3,3359867,5501752093.050633
8638,jodhpur,rajasthan,2019,3,2465513,4931658536.490533
8639,kota,rajasthan,2019,3,2435542,2706744841.936022
8640,bhilwara,rajasthan,2019,3,1993704,3277886476.5106406
8641,sikar,rajasthan,2019,3,1660524,3298948099.2387867
8642,udaipur,rajasthan,2019,3,1643482,2352763015.7354145
8643,ajmer,rajasthan,2019,3,1474810,2744812297.8287177
8644,dausa,rajasthan,2019,3,1428706,1976649524.9356747
8645,jhunjhunu,rajasthan,2019,3,1333354,2830120895.181952
8646,302001,rajasthan,2019,3,15037317,31903765546.790283
8647,302012,rajasthan,2019,3,1550134,2167505704.5312195
8648,302015,rajasthan,2019,3,1480257,1488138012.246193
8649,302017,rajasthan,2019,3,1443448,1393654036.9477575
8650,302020,rajasthan,2019,3,1210064,1401914422.370545
8651,302029,rajasthan,2019,3,1191769,1344389251.7075403
8652,311001,rajasthan,2019,3,928820,1443439641.9725292
8653,302018,rajasthan,2019,3,891386,905427237.8405185
8654,302022,rajasthan,2019,3,863740,910362505.4010675
8655,302033,rajasthan,2019,3,754156,719052480.9149649
8656,jaipur,rajasthan,2019,4,44335592,81782144762.48987
8657,alwar,rajasthan,2019,4,4269770,7746529382.883535
8658,jodhpur,rajasthan,2019,4,3216115,6915335471.430582
8659,kota,rajasthan,2019,4,2899819,3813622079.5192366
8660,bhilwara,rajasthan,2019,4,2464660,4716195173.981495
8661,udaipur,rajasthan,2019,4,2311396,3313736215.9652596
8662,sikar,rajasthan,2019,4,2248784,5037411453.274343
8663,ajmer,rajasthan,2019,4,2025212,4104641128.5320387
8664,dausa,rajasthan,2019,4,1869433,3045918034.1072187
8665,jhunjhunu,rajasthan,2019,4,1869375,4227582982.791309
8666,302001,rajasthan,2019,4,17153003,41220743922.1253
8667,302016,rajasthan,2019,4,2336054,4842974163.826869
8668,302017,rajasthan,2019,4,1757873,1800314440.0863743
8669,302015,rajasthan,2019,4,1739574,1826908587.5883286
8670,302012,rajasthan,2019,4,1727597,2948686058.7849503
8671,302020,rajasthan,2019,4,1516400,1899752188.0615728
8672,302029,rajasthan,2019,4,1434616,1789927250.4976356
8673,311001,rajasthan,2019,4,1121852,2021733041.256151
8674,302018,rajasthan,2019,4,1085573,1181095864.5716562
8675,302022,rajasthan,2019,4,1075217,1230485153.5041475
8676,jaipur,rajasthan,2020,1,52623661,98360847993.80876
8677,alwar,rajasthan,2020,1,5046369,9090012850.268248
8678,jodhpur,rajasthan,2020,1,3807384,7642170733.961327
8679,kota,rajasthan,2020,1,3282916,4272102864.0380745
8680,bhilwara,rajasthan,2020,1,2976581,5578143401.683448
8681,sikar,rajasthan,2020,1,2898431,6198159589.270256
8682,udaipur,rajasthan,2020,1,2735381,3947849172.8481545
8683,ajmer,rajasthan,2020,1,2642400,5228150510.999587
8684,dausa,rajasthan,2020,1,2290731,3676225560.290492
8685,nagaur,rajasthan,2020,1,1885285,4010256396.916327
8686,302016,rajasthan,2020,1,24180734,56174137377.66255
8687,302012,rajasthan,2020,1,1996180,3326530110.603928
8688,302017,rajasthan,2020,1,1789653,1905816172.2048004
8689,302015,rajasthan,2020,1,1770262,1906037317.4351964
8690,302020,rajasthan,2020,1,1655754,2113727255.512595
8691,302029,rajasthan,2020,1,1549817,2022100645.9093838
8692,311001,rajasthan,2020,1,1198654,2157945593.3313217
8693,302022,rajasthan,2020,1,1149971,1382303913.5690722
8694,302018,rajasthan,2020,1,1117666,1240834639.235261
8695,302013,rajasthan,2020,1,924684,1640589770.796785
8696,jaipur,rajasthan,2020,2,43871862,88270816977.90562
8697,alwar,rajasthan,2020,2,5981709,10239649719.69033
8698,jodhpur,rajasthan,2020,2,3972317,7649652331.703363
8699,sikar,rajasthan,2020,2,3448263,6813435569.801193
8700,bhilwara,rajasthan,2020,2,3144077,5583955261.068823
8701,dausa,rajasthan,2020,2,2849821,4537835885.88078
8702,kota,rajasthan,2020,2,2674020,4271159445.4302053
8703,ajmer,rajasthan,2020,2,2539677,4723275736.995972
8704,nagaur,rajasthan,2020,2,2506689,4856436699.305586
8705,udaipur,rajasthan,2020,2,2293910,3491313530.816518
8706,302016,rajasthan,2020,2,22032140,53610675078.51194
8707,302012,rajasthan,2020,2,1714609,2805378023.0715084
8708,311001,rajasthan,2020,2,1047487,1845583605.750906
8709,302029,rajasthan,2020,2,1044546,1488165239.627231
8710,302017,rajasthan,2020,2,926234,1253758485.0290926
8711,302020,rajasthan,2020,2,903625,1405329603.9782574
8712,302013,rajasthan,2020,2,811144,1380878642.2678845
8713,301001,rajasthan,2020,2,761900,1520341325.1810446
8714,302022,rajasthan,2020,2,719586,886591682.9229785
8715,302021,rajasthan,2020,2,663321,1074122004.3133793
8716,jaipur,rajasthan,2020,3,71797182,138189424031.4575
8717,alwar,rajasthan,2020,3,7995044,14617913028.152313
8718,jodhpur,rajasthan,2020,3,6262826,13714122197.99096
8719,bhilwara,rajasthan,2020,3,4656173,9414793215.559494
8720,sikar,rajasthan,2020,3,4567655,9916206321.877428
8721,kota,rajasthan,2020,3,4442791,8027789840.771695
8722,ajmer,rajasthan,2020,3,3910137,8288212743.525795
8723,udaipur,rajasthan,2020,3,3836995,6351934008.147478
8724,dausa,rajasthan,2020,3,3552220,5920927935.593803
8725,nagaur,rajasthan,2020,3,3048026,6903346685.307568
8726,302016,rajasthan,2020,3,34723808,78104750484.06071
8727,302012,rajasthan,2020,3,2978724,5083852171.005617
8728,302029,rajasthan,2020,3,2115683,3088837507.9715004
8729,302017,rajasthan,2020,3,1968883,2458207767.8343773
8730,302020,rajasthan,2020,3,1953633,2912254255.6836677
8731,311001,rajasthan,2020,3,1889390,3796669780.948629
8732,302015,rajasthan,2020,3,1555246,2048386117.048542
8733,302013,rajasthan,2020,3,1417426,2558836732.1627827
8734,342003,rajasthan,2020,3,1404294,3422321138.565303
8735,302022,rajasthan,2020,3,1351686,1726675996.720219
8736,jaipur,rajasthan,2020,4,82378485,159641718978.41748
8737,alwar,rajasthan,2020,4,10874361,21064630283.175983
8738,jodhpur,rajasthan,2020,4,8568947,19107841742.138824
8739,bhilwara,rajasthan,2020,4,6669204,13765886969.320032
8740,sikar,rajasthan,2020,4,6635869,15551286576.699253
8741,kota,rajasthan,2020,4,6392503,11328763287.371359
8742,ajmer,rajasthan,2020,4,5843422,12526263260.900742
8743,udaipur,rajasthan,2020,4,5631994,9376663713.630653
8744,nagaur,rajasthan,2020,4,4447471,10913756198.461227
8745,bikaner,rajasthan,2020,4,4005208,8393453473.061908
8746,302016,rajasthan,2020,4,31028451,71599277148.69725
8747,302012,rajasthan,2020,4,4133916,7568975613.010782
8748,302029,rajasthan,2020,4,2950949,4511165481.09104
8749,302020,rajasthan,2020,4,2848123,4361341516.364241
8750,302017,rajasthan,2020,4,2779460,3652602992.398799
8751,311001,rajasthan,2020,4,2629635,5425595084.708213
8752,302015,rajasthan,2020,4,2430258,3127351375.1951747
8753,302013,rajasthan,2020,4,1977523,3736918631.8289013
8754,302022,rajasthan,2020,4,1966049,2555419117.343486
8755,302021,rajasthan,2020,4,1854909,3227139564.3018975
8756,jaipur,rajasthan,2021,1,125917532,223771205713.2528
8757,alwar,rajasthan,2021,1,12041829,23497000298.13838
8758,jodhpur,rajasthan,2021,1,11409882,24774598219.407482
8759,kota,rajasthan,2021,1,9133910,15546647728.086227
8760,bhilwara,rajasthan,2021,1,7672484,16416337441.885864
8761,sikar,rajasthan,2021,1,7581768,17303999484.268673
8762,ajmer,rajasthan,2021,1,7053995,15317166377.74087
8763,udaipur,rajasthan,2021,1,6826421,10957000441.952847
8764,dausa,rajasthan,2021,1,4999310,8786072971.794998
8765,nagaur,rajasthan,2021,1,4976059,12761075159.690163
8766,302016,rajasthan,2021,1,65639307,124138636281.23145
8767,302012,rajasthan,2021,1,4626616,8288838208.284747
8768,302020,rajasthan,2021,1,3612063,5110071896.327628
8769,302029,rajasthan,2021,1,3465448,5109169388.794809
8770,302015,rajasthan,2021,1,3441904,3949712103.95199
8771,302017,rajasthan,2021,1,3318773,4063958275.660019
8772,311001,rajasthan,2021,1,3151531,6524694767.349244
8773,342003,rajasthan,2021,1,2738155,5518370415.103892
8774,324006,rajasthan,2021,1,2670189,5488684266.332531
8775,302022,rajasthan,2021,1,2387446,3011565653.911685
8776,jaipur,rajasthan,2021,2,137247139,248390977964.55786
8777,alwar,rajasthan,2021,2,14291357,26436939537.757683
8778,jodhpur,rajasthan,2021,2,12941666,27913789331.640594
8779,kota,rajasthan,2021,2,9960676,18087598514.488914
8780,sikar,rajasthan,2021,2,8840543,19750164303.674767
8781,bhilwara,rajasthan,2021,2,8735150,17984159143.10391
8782,ajmer,rajasthan,2021,2,7863986,16687418391.08572
8783,nagaur,rajasthan,2021,2,6493229,15639817785.864773
8784,dausa,rajasthan,2021,2,6410357,10828124760.838032
8785,udaipur,rajasthan,2021,2,6280736,10800769537.661558
8786,302016,rajasthan,2021,2,81782827,152295120262.96942
8787,302012,rajasthan,2021,2,4455183,8128208165.298951
8788,324006,rajasthan,2021,2,3589441,7045762856.204771
8789,342003,rajasthan,2021,2,3266095,6504167323.083466
8790,311001,rajasthan,2021,2,3136173,6430454558.910442
8791,302029,rajasthan,2021,2,3101183,5128482817.872635
8792,302020,rajasthan,2021,2,2864013,4675938162.408661
8793,302017,rajasthan,2021,2,2560262,3674928485.6614876
