,name,registeredUsers,state,year,quarter
2815,403802,25160,goa,2021,2
2816,403722,24578,goa,2021,2
2817,403521,18403,goa,2021,2
2818,403512,16035,goa,2021,2
2819,403515,13992,goa,2021,2
2820,north goa,403952,goa,2021,3
2821,south goa,249506,goa,2021,3
2822,403601,37507,goa,2021,3
2823,403001,36113,goa,2021,3
2824,403516,35395,goa,2021,3
2825,403401,34083,goa,2021,3
2826,403507,28444,goa,2021,3
2827,403802,26955,goa,2021,3
2828,403722,26342,goa,2021,3
2829,403521,19690,goa,2021,3
2830,403512,17249,goa,2021,3
2831,403515,14917,goa,2021,3
2832,north goa,430814,goa,2021,4
2833,south goa,266364,goa,2021,4
2834,403601,39985,goa,2021,4
2835,403001,38489,goa,2021,4
2836,403516,37615,goa,2021,4
2837,403401,36388,goa,2021,4
2838,403507,30339,goa,2021,4
2839,403802,28748,goa,2021,4
2840,403722,28215,goa,2021,4
2841,403521,20963,goa,2021,4
2842,403512,18476,goa,2021,4
2843,403515,15851,goa,2021,4
2844,north goa,456250,goa,2022,1
2845,south goa,282378,goa,2022,1
2846,403601,42284,goa,2022,1
2847,403001,40658,goa,2022,1
2848,403516,39737,goa,2022,1
2849,403401,38530,goa,2022,1
2850,403507,32152,goa,2022,1
2851,403802,30460,goa,2022,1
2852,403722,29946,goa,2022,1
2853,403521,22153,goa,2022,1
2854,403512,19621,goa,2022,1
2855,403515,16746,goa,2022,1
2856,ahmadabad,572811,gujarat,2018,1
2857,surat,489852,gujarat,2018,1
2858,vadodara,205722,gujarat,2018,1
2859,rajkot,133017,gujarat,2018,1
2860,gandhinagar,118201,gujarat,2018,1
2861,bharuch,101575,gujarat,2018,1
2862,kachchh,97838,gujarat,2018,1
2863,mahesana,97004,gujarat,2018,1
2864,banas kantha,93506,gujarat,2018,1
2865,bhavnagar,87683,gujarat,2018,1
2866,395006,72275,gujarat,2018,1
2867,395010,45734,gujarat,2018,1
2868,395004,37825,gujarat,2018,1
2869,382350,32292,gujarat,2018,1
2870,394210,31969,gujarat,2018,1
2871,395003,30787,gujarat,2018,1
2872,382481,25321,gujarat,2018,1
2873,395009,23628,gujarat,2018,1
2874,396191,22824,gujarat,2018,1
2875,382415,22742,gujarat,2018,1
2876,ahmadabad,751746,gujarat,2018,2
2877,surat,652372,gujarat,2018,2
2878,vadodara,271730,gujarat,2018,2
2879,rajkot,174778,gujarat,2018,2
2880,gandhinagar,155539,gujarat,2018,2
2881,bharuch,134500,gujarat,2018,2
2882,kachchh,128064,gujarat,2018,2
2883,mahesana,127614,gujarat,2018,2
2884,banas kantha,125849,gujarat,2018,2
2885,bhavnagar,115812,gujarat,2018,2
2886,395006,94500,gujarat,2018,2
2887,395010,60175,gujarat,2018,2
2888,395004,49139,gujarat,2018,2
2889,394210,44190,gujarat,2018,2
2890,382350,41644,gujarat,2018,2
2891,395003,40881,gujarat,2018,2
2892,382481,32292,gujarat,2018,2
2893,396191,30464,gujarat,2018,2
2894,395009,30378,gujarat,2018,2
2895,382415,29895,gujarat,2018,2
2896,ahmadabad,919252,gujarat,2018,3
2897,surat,808005,gujarat,2018,3
2898,vadodara,335125,gujarat,2018,3
2899,rajkot,215459,gujarat,2018,3
2900,gandhinagar,190882,gujarat,2018,3
2901,bharuch,169322,gujarat,2018,3
2902,banas kantha,159591,gujarat,2018,3
2903,kachchh,158762,gujarat,2018,3
2904,mahesana,157274,gujarat,2018,3
2905,bhavnagar,141243,gujarat,2018,3
2906,395006,113391,gujarat,2018,3
2907,395010,73560,gujarat,2018,3
2908,395004,58525,gujarat,2018,3
2909,394210,56563,gujarat,2018,3
2910,395003,50366,gujarat,2018,3
2911,382350,49974,gujarat,2018,3
2912,396191,38490,gujarat,2018,3
2913,382481,38313,gujarat,2018,3
2914,395009,36563,gujarat,2018,3
2915,382415,36510,gujarat,2018,3
2916,ahmadabad,1212636,gujarat,2018,4
2917,surat,998807,gujarat,2018,4
2918,vadodara,421895,gujarat,2018,4
2919,rajkot,260602,gujarat,2018,4
2920,gandhinagar,242368,gujarat,2018,4
2921,bharuch,211843,gujarat,2018,4
2922,banas kantha,197774,gujarat,2018,4
2923,kachchh,195295,gujarat,2018,4
2924,mahesana,192493,gujarat,2018,4
2925,bhavnagar,173699,gujarat,2018,4
2926,395006,135881,gujarat,2018,4
2927,395010,89595,gujarat,2018,4
2928,394210,71909,gujarat,2018,4
2929,395004,69666,gujarat,2018,4
2930,382350,62863,gujarat,2018,4
2931,395003,62164,gujarat,2018,4
2932,382481,50895,gujarat,2018,4
2933,396191,48467,gujarat,2018,4
2934,382415,46926,gujarat,2018,4
2935,395009,44962,gujarat,2018,4
2936,ahmadabad,1450100,gujarat,2019,1
2937,surat,1180819,gujarat,2019,1
2938,vadodara,502520,gujarat,2019,1
2939,rajkot,304415,gujarat,2019,1
2940,gandhinagar,291858,gujarat,2019,1
2941,bharuch,252826,gujarat,2019,1
2942,banas kantha,239613,gujarat,2019,1
2943,kachchh,231871,gujarat,2019,1
2944,mahesana,230403,gujarat,2019,1
2945,valsad,209477,gujarat,2019,1
2946,395006,157558,gujarat,2019,1
2947,395010,104683,gujarat,2019,1
2948,394210,86656,gujarat,2019,1
2949,395004,79826,gujarat,2019,1
2950,382350,74106,gujarat,2019,1
2951,395003,73240,gujarat,2019,1
2952,382481,60080,gujarat,2019,1
2953,396191,58289,gujarat,2019,1
2954,382415,56346,gujarat,2019,1
2955,382345,53663,gujarat,2019,1
2956,ahmadabad,1656341,gujarat,2019,2
2957,surat,1338584,gujarat,2019,2
2958,vadodara,572031,gujarat,2019,2
2959,rajkot,345178,gujarat,2019,2
2960,gandhinagar,333056,gujarat,2019,2
2961,bharuch,284296,gujarat,2019,2
2962,banas kantha,271379,gujarat,2019,2
2963,kachchh,261458,gujarat,2019,2
2964,mahesana,259949,gujarat,2019,2
2965,valsad,238764,gujarat,2019,2
2966,395006,180042,gujarat,2019,2
2967,395010,117410,gujarat,2019,2
2968,394210,99259,gujarat,2019,2
2969,395004,88490,gujarat,2019,2
2970,382350,83582,gujarat,2019,2
2971,395003,82557,gujarat,2019,2
2972,382481,67372,gujarat,2019,2
2973,396191,66034,gujarat,2019,2
2974,382415,64402,gujarat,2019,2
2975,382345,61531,gujarat,2019,2
2976,ahmadabad,1848860,gujarat,2019,3
2977,surat,1481391,gujarat,2019,3
2978,vadodara,637678,gujarat,2019,3
2979,rajkot,384852,gujarat,2019,3
2980,gandhinagar,372464,gujarat,2019,3
2981,bharuch,315856,gujarat,2019,3
2982,banas kantha,301373,gujarat,2019,3
2983,mahesana,286652,gujarat,2019,3
2984,kachchh,285519,gujarat,2019,3
2985,valsad,266134,gujarat,2019,3
2986,395006,198132,gujarat,2019,3
2987,395010,128538,gujarat,2019,3
2988,394210,111163,gujarat,2019,3
2989,395004,95896,gujarat,2019,3
2990,382350,92274,gujarat,2019,3
2991,395003,90925,gujarat,2019,3
2992,382481,73913,gujarat,2019,3
2993,396191,73506,gujarat,2019,3
2994,382415,72158,gujarat,2019,3
2995,382345,68940,gujarat,2019,3
2996,ahmadabad,2015947,gujarat,2019,4
2997,surat,1624077,gujarat,2019,4
2998,vadodara,700817,gujarat,2019,4
2999,rajkot,426178,gujarat,2019,4
3000,gandhinagar,408526,gujarat,2019,4
3001,bharuch,350619,gujarat,2019,4
3002,banas kantha,339582,gujarat,2019,4
3003,mahesana,316985,gujarat,2019,4
3004,kachchh,314732,gujarat,2019,4
3005,valsad,296977,gujarat,2019,4
3006,395006,214322,gujarat,2019,4
3007,395010,138999,gujarat,2019,4
3008,394210,123670,gujarat,2019,4
3009,395004,103138,gujarat,2019,4
3010,382350,99646,gujarat,2019,4
3011,395003,98804,gujarat,2019,4
3012,396191,81666,gujarat,2019,4
3013,382481,79158,gujarat,2019,4
3014,382415,78997,gujarat,2019,4
3015,382345,75408,gujarat,2019,4
3016,ahmadabad,2185983,gujarat,2020,1
3017,surat,1772703,gujarat,2020,1
3018,vadodara,763969,gujarat,2020,1
3019,rajkot,469636,gujarat,2020,1
3020,gandhinagar,445290,gujarat,2020,1
3021,banas kantha,386212,gujarat,2020,1
3022,bharuch,384819,gujarat,2020,1
3023,mahesana,349897,gujarat,2020,1
3024,kachchh,347270,gujarat,2020,1
3025,valsad,330053,gujarat,2020,1
3026,395006,230047,gujarat,2020,1
3027,395010,149506,gujarat,2020,1
3028,394210,137283,gujarat,2020,1
3029,395004,110684,gujarat,2020,1
3030,395003,106915,gujarat,2020,1
3031,382350,106647,gujarat,2020,1
3032,396191,90365,gujarat,2020,1
3033,382415,86315,gujarat,2020,1
3034,382481,84353,gujarat,2020,1
3035,382345,82048,gujarat,2020,1
3036,ahmadabad,2384154,gujarat,2020,2
3037,surat,1935894,gujarat,2020,2
3038,vadodara,830759,gujarat,2020,2
3039,rajkot,522650,gujarat,2020,2
3040,gandhinagar,488351,gujarat,2020,2
3041,banas kantha,446603,gujarat,2020,2
3042,bharuch,423017,gujarat,2020,2
3043,mahesana,389562,gujarat,2020,2
3044,kachchh,385480,gujarat,2020,2
3045,valsad,372771,gujarat,2020,2
3046,395006,245129,gujarat,2020,2
3047,395010,160784,gujarat,2020,2
3048,394210,153681,gujarat,2020,2
3049,395004,119752,gujarat,2020,2
3050,395003,115539,gujarat,2020,2
3051,382350,115202,gujarat,2020,2
3052,396191,100064,gujarat,2020,2
3053,382415,95250,gujarat,2020,2
3054,382481,90515,gujarat,2020,2
3055,382345,90259,gujarat,2020,2
3056,ahmadabad,2580178,gujarat,2020,3
3057,surat,2092712,gujarat,2020,3
3058,vadodara,901492,gujarat,2020,3
3059,rajkot,573062,gujarat,2020,3
3060,gandhinagar,529771,gujarat,2020,3
3061,banas kantha,501471,gujarat,2020,3
3062,bharuch,462292,gujarat,2020,3
3063,mahesana,427950,gujarat,2020,3
3064,kachchh,423729,gujarat,2020,3
3065,valsad,410740,gujarat,2020,3
3066,395006,259468,gujarat,2020,3
3067,395010,173062,gujarat,2020,3
3068,394210,167802,gujarat,2020,3
3069,395004,127956,gujarat,2020,3
3070,395003,124692,gujarat,2020,3
3071,382350,123709,gujarat,2020,3
3072,396191,109788,gujarat,2020,3
3073,382415,103846,gujarat,2020,3
3074,382345,98070,gujarat,2020,3
3075,382481,96759,gujarat,2020,3
3076,ahmadabad,2787991,gujarat,2020,4
3077,surat,2278232,gujarat,2020,4
3078,vadodara,980658,gujarat,2020,4
3079,rajkot,627654,gujarat,2020,4
3080,gandhinagar,572461,gujarat,2020,4
3081,banas kantha,551645,gujarat,2020,4
3082,bharuch,508005,gujarat,2020,4
3083,kachchh,466855,gujarat,2020,4
3084,mahesana,464932,gujarat,2020,4
3085,valsad,452628,gujarat,2020,4
3086,395006,276969,gujarat,2020,4
3087,395010,187103,gujarat,2020,4
3088,394210,184572,gujarat,2020,4
3089,395004,137335,gujarat,2020,4
3090,395003,135529,gujarat,2020,4
3091,382350,133012,gujarat,2020,4
3092,396191,121067,gujarat,2020,4
3093,382415,112726,gujarat,2020,4
3094,382345,105910,gujarat,2020,4
3095,382481,103359,gujarat,2020,4
3096,ahmadabad,2999575,gujarat,2021,1
3097,surat,2458596,gujarat,2021,1
3098,vadodara,1053954,gujarat,2021,1
3099,rajkot,677301,gujarat,2021,1
3100,gandhinagar,615315,gujarat,2021,1
3101,banas kantha,598384,gujarat,2021,1
3102,bharuch,548541,gujarat,2021,1
3103,kachchh,505517,gujarat,2021,1
3104,mahesana,500511,gujarat,2021,1
3105,valsad,489062,gujarat,2021,1
3106,395006,297048,gujarat,2021,1
3107,395010,201470,gujarat,2021,1
3108,394210,200058,gujarat,2021,1
3109,395004,147473,gujarat,2021,1
3110,395003,145856,gujarat,2021,1
3111,382350,142849,gujarat,2021,1
3112,396191,130996,gujarat,2021,1
3113,382415,121750,gujarat,2021,1
3114,382345,113956,gujarat,2021,1
3115,385535,110989,gujarat,2021,1
3116,ahmadabad,3209841,gujarat,2021,2
3117,surat,2633443,gujarat,2021,2
3118,vadodara,1127636,gujarat,2021,2
3119,rajkot,726817,gujarat,2021,2
3120,gandhinagar,658428,gujarat,2021,2
3121,banas kantha,645073,gujarat,2021,2
3122,bharuch,588777,gujarat,2021,2
3123,kachchh,543585,gujarat,2021,2
3124,mahesana,536645,gujarat,2021,2
3125,valsad,524614,gujarat,2021,2
3126,395006,317597,gujarat,2021,2
3127,395010,215717,gujarat,2021,2
3128,394210,214776,gujarat,2021,2
3129,395004,157608,gujarat,2021,2
3130,395003,156006,gujarat,2021,2
3131,382350,152795,gujarat,2021,2
3132,396191,140329,gujarat,2021,2
3133,382415,130437,gujarat,2021,2
3134,382345,121975,gujarat,2021,2
3135,385535,119329,gujarat,2021,2
3136,ahmadabad,3445024,gujarat,2021,3
3137,surat,2830392,gujarat,2021,3
3138,vadodara,1210266,gujarat,2021,3
3139,rajkot,782611,gujarat,2021,3
3140,gandhinagar,706654,gujarat,2021,3
3141,banas kantha,698841,gujarat,2021,3
3142,bharuch,634589,gujarat,2021,3
3143,kachchh,587589,gujarat,2021,3
3144,mahesana,578072,gujarat,2021,3
3145,valsad,565423,gujarat,2021,3
3146,395006,340436,gujarat,2021,3
3147,395010,231725,gujarat,2021,3
3148,394210,231353,gujarat,2021,3
3149,395004,168968,gujarat,2021,3
3150,395003,167307,gujarat,2021,3
3151,382350,163762,gujarat,2021,3
3152,396191,150868,gujarat,2021,3
3153,382415,140098,gujarat,2021,3
3154,382345,130967,gujarat,2021,3
3155,385535,128886,gujarat,2021,3
3156,ahmadabad,3679243,gujarat,2021,4
3157,surat,3026960,gujarat,2021,4
3158,vadodara,1292097,gujarat,2021,4
3159,rajkot,837869,gujarat,2021,4
3160,gandhinagar,754369,gujarat,2021,4
3161,banas kantha,751116,gujarat,2021,4
3162,bharuch,679705,gujarat,2021,4
3163,kachchh,630878,gujarat,2021,4
3164,mahesana,618376,gujarat,2021,4
3165,valsad,605655,gujarat,2021,4
3166,395006,363595,gujarat,2021,4
3167,394210,247983,gujarat,2021,4
3168,395010,247597,gujarat,2021,4
3169,395004,180294,gujarat,2021,4
3170,395003,178606,gujarat,2021,4
3171,382350,174821,gujarat,2021,4
3172,396191,161460,gujarat,2021,4
3173,382415,149751,gujarat,2021,4
3174,382345,139819,gujarat,2021,4
3175,385535,138286,gujarat,2021,4
3176,ahmadabad,3897869,gujarat,2022,1
3177,surat,3210535,gujarat,2022,1
3178,vadodara,1368210,gujarat,2022,1
3179,rajkot,889499,gujarat,2022,1
3180,banas kantha,802470,gujarat,2022,1
3181,gandhinagar,799301,gujarat,2022,1
3182,bharuch,722367,gujarat,2022,1
3183,kachchh,671465,gujarat,2022,1
3184,mahesana,656908,gujarat,2022,1
3185,valsad,643742,gujarat,2022,1
3186,395006,385040,gujarat,2022,1
3187,394210,263596,gujarat,2022,1
3188,395010,262287,gujarat,2022,1
3189,395004,190769,gujarat,2022,1
3190,395003,189101,gujarat,2022,1
3191,382350,185001,gujarat,2022,1
3192,396191,171443,gujarat,2022,1
3193,382415,158818,gujarat,2022,1
3194,382345,148068,gujarat,2022,1
3195,385535,147477,gujarat,2022,1
3196,gurugram,474081,haryana,2018,1
3197,faridabad,231504,haryana,2018,1
3198,hisar,113872,haryana,2018,1
3199,rewari,85350,haryana,2018,1
3200,sonipat,79638,haryana,2018,1
3201,panipat,74739,haryana,2018,1
3202,karnal,73612,haryana,2018,1
3203,sirsa,70800,haryana,2018,1
3204,rohtak,62452,haryana,2018,1
3205,bhiwani,57585,haryana,2018,1
3206,122001,82656,haryana,2018,1
3207,121004,52178,haryana,2018,1
3208,121003,48088,haryana,2018,1
3209,122002,42709,haryana,2018,1
3210,122006,42454,haryana,2018,1
3211,121001,42239,haryana,2018,1
3212,124001,36966,haryana,2018,1
3213,123401,34462,haryana,2018,1
3214,122051,33437,haryana,2018,1
3215,132001,31575,haryana,2018,1
3216,gurugram,621718,haryana,2018,2
3217,faridabad,306358,haryana,2018,2
3218,hisar,147599,haryana,2018,2
3219,rewari,113056,haryana,2018,2
3220,sonipat,106837,haryana,2018,2
3221,panipat,101243,haryana,2018,2
3222,karnal,98276,haryana,2018,2
3223,sirsa,91908,haryana,2018,2
3224,rohtak,82822,haryana,2018,2
3225,bhiwani,75485,haryana,2018,2
3226,122001,107275,haryana,2018,2
3227,121004,69412,haryana,2018,2
3228,121003,63458,haryana,2018,2
3229,121001,56154,haryana,2018,2
3230,122002,55528,haryana,2018,2
3231,122006,54489,haryana,2018,2
3232,124001,48721,haryana,2018,2
3233,123401,44946,haryana,2018,2
3234,122051,44764,haryana,2018,2
3235,132001,41673,haryana,2018,2
3236,gurugram,767369,haryana,2018,3
3237,faridabad,383316,haryana,2018,3
3238,hisar,176380,haryana,2018,3
3239,rewari,138368,haryana,2018,3
3240,sonipat,132705,haryana,2018,3
3241,panipat,124290,haryana,2018,3
3242,karnal,121471,haryana,2018,3
3243,sirsa,109165,haryana,2018,3
3244,rohtak,101649,haryana,2018,3
3245,ambala,92472,haryana,2018,3
3246,122001,130847,haryana,2018,3
3247,121004,86428,haryana,2018,3
3248,121003,78699,haryana,2018,3
3249,121001,71428,haryana,2018,3
3250,122002,68873,haryana,2018,3
3251,122006,67331,haryana,2018,3
3252,124001,59016,haryana,2018,3
3253,123401,54477,haryana,2018,3
3254,122051,54363,haryana,2018,3
3255,132001,50845,haryana,2018,3
3256,gurugram,967781,haryana,2018,4
3257,faridabad,521996,haryana,2018,4
3258,hisar,210671,haryana,2018,4
3259,rewari,172035,haryana,2018,4
3260,sonipat,165599,haryana,2018,4
3261,panipat,153137,haryana,2018,4
3262,karnal,149062,haryana,2018,4
3263,sirsa,127874,haryana,2018,4
3264,rohtak,124365,haryana,2018,4
3265,jhajjar,114488,haryana,2018,4
3266,122001,163556,haryana,2018,4
3267,121004,117034,haryana,2018,4
3268,121003,103920,haryana,2018,4
3269,121001,101287,haryana,2018,4
3270,122002,86547,haryana,2018,4
3271,122006,85334,haryana,2018,4
3272,124001,71218,haryana,2018,4
3273,122051,67543,haryana,2018,4
3274,123401,67235,haryana,2018,4
3275,122004,64480,haryana,2018,4
3276,gurugram,1159832,haryana,2019,1
3277,faridabad,634024,haryana,2019,1
3278,hisar,245236,haryana,2019,1
3279,rewari,207051,haryana,2019,1
3280,sonipat,199593,haryana,2019,1
3281,panipat,181548,haryana,2019,1
3282,karnal,177042,haryana,2019,1
3283,rohtak,147392,haryana,2019,1
3284,sirsa,146936,haryana,2019,1
3285,palwal,141953,haryana,2019,1
3286,122001,194366,haryana,2019,1
3287,121004,144318,haryana,2019,1
3288,121003,125626,haryana,2019,1
3289,121001,122040,haryana,2019,1
3290,122002,102287,haryana,2019,1
3291,122006,101815,haryana,2019,1
3292,124001,83228,haryana,2019,1
3293,122051,81253,haryana,2019,1
3294,121102,80409,haryana,2019,1
3295,123401,80255,haryana,2019,1
3296,gurugram,1307319,haryana,2019,2
3297,faridabad,716593,haryana,2019,2
3298,hisar,277720,haryana,2019,2
3299,rewari,238349,haryana,2019,2
3300,sonipat,230883,haryana,2019,2
3301,panipat,208172,haryana,2019,2
3302,karnal,204255,haryana,2019,2
3303,rohtak,169372,haryana,2019,2
3304,palwal,165665,haryana,2019,2
3305,sirsa,163468,haryana,2019,2
3306,122001,217913,haryana,2019,2
3307,121004,164350,haryana,2019,2
3308,121003,141046,haryana,2019,2
3309,121001,138083,haryana,2019,2
3310,122002,115060,haryana,2019,2
3311,122006,114395,haryana,2019,2
3312,124001,94885,haryana,2019,2
3313,121102,93648,haryana,2019,2
3314,123401,92297,haryana,2019,2
3315,122051,90453,haryana,2019,2
3316,gurugram,1447473,haryana,2019,3
3317,faridabad,792884,haryana,2019,3
3318,hisar,308179,haryana,2019,3
3319,rewari,266893,haryana,2019,3
3320,sonipat,261554,haryana,2019,3
3321,panipat,235346,haryana,2019,3
3322,karnal,230603,haryana,2019,3
3323,rohtak,190137,haryana,2019,3
3324,palwal,188217,haryana,2019,3
3325,jhajjar,185095,haryana,2019,3
3326,122001,239679,haryana,2019,3
3327,121004,182786,haryana,2019,3
3328,121003,155581,haryana,2019,3
3329,121001,152399,haryana,2019,3
3330,122002,126886,haryana,2019,3
3331,122006,126740,haryana,2019,3
3332,121102,106171,haryana,2019,3
3333,124001,105974,haryana,2019,3
3334,123401,103749,haryana,2019,3
3335,122004,99827,haryana,2019,3
3336,gurugram,1574240,haryana,2019,4
3337,faridabad,862595,haryana,2019,4
3338,hisar,339753,haryana,2019,4
3339,rewari,294161,haryana,2019,4
3340,sonipat,291479,haryana,2019,4
3341,panipat,262435,haryana,2019,4
3342,karnal,255280,haryana,2019,4
3343,rohtak,209750,haryana,2019,4
3344,palwal,209434,haryana,2019,4
3345,jhajjar,206377,haryana,2019,4
3346,122001,258880,haryana,2019,4
3347,121004,201072,haryana,2019,4
3348,121003,169105,haryana,2019,4
3349,121001,164555,haryana,2019,4
3350,122006,137295,haryana,2019,4
3351,122002,136781,haryana,2019,4
3352,121102,117172,haryana,2019,4
3353,124001,115727,haryana,2019,4
3354,123401,113575,haryana,2019,4
3355,122004,109845,haryana,2019,4
3356,gurugram,1700505,haryana,2020,1
3357,faridabad,935992,haryana,2020,1
3358,hisar,382469,haryana,2020,1
3359,sonipat,325111,haryana,2020,1
3360,rewari,323001,haryana,2020,1
3361,panipat,293916,haryana,2020,1
3362,karnal,283270,haryana,2020,1
3363,palwal,233542,haryana,2020,1
3364,rohtak,231317,haryana,2020,1
3365,jhajjar,230059,haryana,2020,1
3366,122001,277400,haryana,2020,1
3367,121004,220431,haryana,2020,1
3368,121003,183564,haryana,2020,1
3369,121001,177159,haryana,2020,1
3370,122006,147672,haryana,2020,1
3371,122002,146453,haryana,2020,1
3372,121102,129418,haryana,2020,1
3373,124001,126121,haryana,2020,1
3374,123401,124071,haryana,2020,1
3375,122004,120068,haryana,2020,1
3376,gurugram,1809777,haryana,2020,2
3377,faridabad,1010271,haryana,2020,2
3378,hisar,417164,haryana,2020,2
3379,sonipat,362890,haryana,2020,2
3380,rewari,354024,haryana,2020,2
3381,panipat,324833,haryana,2020,2
3382,karnal,313828,haryana,2020,2
3383,palwal,259528,haryana,2020,2
3384,jhajjar,256581,haryana,2020,2
3385,rohtak,254647,haryana,2020,2
3386,122001,293479,haryana,2020,2
3387,121004,239658,haryana,2020,2
3388,121003,198248,haryana,2020,2
3389,121001,190142,haryana,2020,2
3390,122006,157703,haryana,2020,2
3391,122002,154797,haryana,2020,2
3392,121102,142490,haryana,2020,2
3393,124001,136592,haryana,2020,2
3394,123401,135535,haryana,2020,2
3395,122004,127957,haryana,2020,2
3396,gurugram,1949331,haryana,2020,3
3397,faridabad,1094570,haryana,2020,3
3398,hisar,453910,haryana,2020,3
3399,sonipat,402001,haryana,2020,3
3400,rewari,388025,haryana,2020,3
3401,panipat,357830,haryana,2020,3
3402,karnal,344289,haryana,2020,3
3403,palwal,285223,haryana,2020,3
3404,jhajjar,284852,haryana,2020,3
3405,rohtak,280325,haryana,2020,3
3406,122001,314031,haryana,2020,3
3407,121004,261230,haryana,2020,3
3408,121003,214022,haryana,2020,3
3409,121001,205343,haryana,2020,3
3410,122006,170596,haryana,2020,3
3411,122002,165039,haryana,2020,3
3412,121102,155722,haryana,2020,3
3413,124001,149067,haryana,2020,3
3414,123401,148188,haryana,2020,3
3415,122004,138271,haryana,2020,3
3416,gurugram,2104240,haryana,2020,4
3417,faridabad,1182635,haryana,2020,4
3418,hisar,490971,haryana,2020,4
3419,sonipat,441088,haryana,2020,4
3420,rewari,421106,haryana,2020,4
3421,panipat,391952,haryana,2020,4
3422,karnal,374733,haryana,2020,4
3423,jhajjar,313144,haryana,2020,4
3424,palwal,310698,haryana,2020,4
3425,rohtak,305922,haryana,2020,4
3426,122001,336803,haryana,2020,4
3427,121004,283882,haryana,2020,4
3428,121003,230786,haryana,2020,4
3429,121001,221002,haryana,2020,4
3430,122006,184356,haryana,2020,4
3431,122002,176881,haryana,2020,4
3432,121102,169232,haryana,2020,4
3433,124001,161912,haryana,2020,4
