,name,state,year,quarter,count,amount
9601,kancheepuram district,tamil-nadu,2020,3,3333347,5572087481.284177
9602,tiruppur district,tamil-nadu,2020,3,2654998,5542739051.315315
9603,dharmapuri district,tamil-nadu,2020,3,1221794,2483972861.1500587
9604,thoothukkudi district,tamil-nadu,2020,3,720309,1430208948.909895
9605,thanjavur district,tamil-nadu,2020,3,932026,1944980672.5183542
9606,madurai district,tamil-nadu,2020,3,2157858,4867134340.423642
9607,tiruvannamalai district,tamil-nadu,2020,3,1117986,2109539881.7810178
9608,salem district,tamil-nadu,2020,3,3016579,6990924402.004694
9609,nagapattinam district,tamil-nadu,2020,3,442833,905174369.872862
9610,tirupathur district,tamil-nadu,2020,3,767383,1468351781.2540286
9611,ariyalur district,tamil-nadu,2020,3,290012,560977093.7598886
9612,chennai district,tamil-nadu,2020,3,17354210,39868873382.45007
9613,the nilgiris district,tamil-nadu,2020,3,426914,842011481.384361
9614,erode district,tamil-nadu,2020,3,1662818,3580607368.6476808
9615,karur district,tamil-nadu,2020,3,476013,959688140.4116528
9616,kallakkurichi district,tamil-nadu,2020,3,709498,1411184195.1598125
9617,viluppuram district,tamil-nadu,2020,3,890428,1650714869.6221972
9618,pudukkottai district,tamil-nadu,2020,3,511066,1002875479.7404414
9619,perambalur district,tamil-nadu,2020,3,248365,486856551.5866273
9620,coimbatore district,tamil-nadu,2020,3,6742559,13861133095.484821
9621,virudhunagar district,tamil-nadu,2020,3,755042,1537205704.5032408
9622,dindigul district,tamil-nadu,2020,3,1046352,2133131071.9329844
9623,sivaganga district,tamil-nadu,2020,3,560050,1214796694.780692
9624,tenkasi district,tamil-nadu,2020,3,437580,877523651.9291975
9625,chengalpattu district,tamil-nadu,2020,3,5205491,7909757202.294512
9626,kanniyakumari district,tamil-nadu,2020,3,807770,1584289202.7996368
9627,tirunelveli district,tamil-nadu,2020,3,735138,1502249272.994345
9628,thiruvallur district,tamil-nadu,2020,3,5496010,10295422113.34424
9629,theni district,tamil-nadu,2020,3,536068,1206090412.7910213
9630,ranipet district,tamil-nadu,2020,3,758850,1435344028.935311
9631,namakkal district,tamil-nadu,2020,3,878266,1988968361.8025646
9632,vellore district,tamil-nadu,2020,3,1172385,2371471268.3532925
9633,thiruvarur district,tamil-nadu,2020,3,347154,703997543.8828171
9634,tiruchirappalli district,tamil-nadu,2020,4,2464746,5291331688.157503
9635,ramanathapuram district,tamil-nadu,2020,4,622498,1360009136.1764975
9636,krishnagiri district,tamil-nadu,2020,4,5011992,9044884706.251484
9637,cuddalore district,tamil-nadu,2020,4,1633984,3084770467.789626
9638,kancheepuram district,tamil-nadu,2020,4,6509711,9795433898.261469
9639,tiruppur district,tamil-nadu,2020,4,4364806,8662796446.594257
9640,dharmapuri district,tamil-nadu,2020,4,1902446,4029773950.47177
9641,thoothukkudi district,tamil-nadu,2020,4,1025293,2096065758.5672612
9642,thanjavur district,tamil-nadu,2020,4,1385065,2813748477.8655963
9643,madurai district,tamil-nadu,2020,4,3222620,7010358411.213523
9644,tiruvannamalai district,tamil-nadu,2020,4,1662872,3151358781.4440365
9645,salem district,tamil-nadu,2020,4,4407759,9865912487.837538
9646,nagapattinam district,tamil-nadu,2020,4,664899,1298601389.6956697
9647,tirupathur district,tamil-nadu,2020,4,1301514,2436174292.046173
9648,ariyalur district,tamil-nadu,2020,4,387497,743274399.6431041
9649,chennai district,tamil-nadu,2020,4,24172148,46230345977.314285
9650,the nilgiris district,tamil-nadu,2020,4,715903,1389804925.0072508
9651,erode district,tamil-nadu,2020,4,2534766,5126731992.032161
9652,karur district,tamil-nadu,2020,4,721954,1457183761.2301733
9653,kallakkurichi district,tamil-nadu,2020,4,959178,1942813252.5128467
9654,viluppuram district,tamil-nadu,2020,4,1372880,2475210959.1676445
9655,pudukkottai district,tamil-nadu,2020,4,724855,1483819411.301909
9656,perambalur district,tamil-nadu,2020,4,365657,715175756.890573
9657,coimbatore district,tamil-nadu,2020,4,10473572,18723397961.28515
9658,virudhunagar district,tamil-nadu,2020,4,1102516,2383190479.025921
9659,dindigul district,tamil-nadu,2020,4,1631369,3318607660.087685
9660,sivaganga district,tamil-nadu,2020,4,797194,1721864988.6506038
9661,tenkasi district,tamil-nadu,2020,4,609674,1274667229.591744
9662,chengalpattu district,tamil-nadu,2020,4,10168033,13669246947.729094
9663,kanniyakumari district,tamil-nadu,2020,4,1166505,2382779400.116146
9664,tirunelveli district,tamil-nadu,2020,4,1111193,2260434387.216198
9665,thiruvallur district,tamil-nadu,2020,4,10184454,17303936393.2994
9666,theni district,tamil-nadu,2020,4,804224,1801741591.6517766
9667,ranipet district,tamil-nadu,2020,4,1248949,2325606203.7697453
9668,namakkal district,tamil-nadu,2020,4,1351038,3027640522.714216
9669,vellore district,tamil-nadu,2020,4,1923419,3810475312.8014083
9670,thiruvarur district,tamil-nadu,2020,4,472518,964028095.5818014
9671,tiruchirappalli district,tamil-nadu,2021,1,2534430,5757901187.932753
9672,ramanathapuram district,tamil-nadu,2021,1,631789,1554931692.7774014
9673,krishnagiri district,tamil-nadu,2021,1,5202492,9440763059.482832
9674,cuddalore district,tamil-nadu,2021,1,1707504,3517107575.659477
9675,kancheepuram district,tamil-nadu,2021,1,7239244,10815729803.342922
9676,tiruppur district,tamil-nadu,2021,1,4975985,9855808601.269077
9677,dharmapuri district,tamil-nadu,2021,1,1935044,4467489202.169479
9678,thoothukkudi district,tamil-nadu,2021,1,1024223,2295990424.1404276
9679,thanjavur district,tamil-nadu,2021,1,1422654,3220591281.6633296
9680,madurai district,tamil-nadu,2021,1,3516926,7776155489.0908375
9681,tiruvannamalai district,tamil-nadu,2021,1,1645538,3445029710.066068
9682,salem district,tamil-nadu,2021,1,5675889,12397067358.312304
9683,nagapattinam district,tamil-nadu,2021,1,689365,1537599764.657482
9684,tirupathur district,tamil-nadu,2021,1,1373386,2765064695.423464
9685,ariyalur district,tamil-nadu,2021,1,381503,827174237.8486408
9686,chennai district,tamil-nadu,2021,1,39623781,67401706552.93741
9687,the nilgiris district,tamil-nadu,2021,1,765592,1525536741.0368812
9688,erode district,tamil-nadu,2021,1,3015359,6105816825.193926
9689,karur district,tamil-nadu,2021,1,743870,1632503232.2905831
9690,kallakkurichi district,tamil-nadu,2021,1,992263,2227491859.8830943
9691,viluppuram district,tamil-nadu,2021,1,1447099,2796485186.5226917
9692,pudukkottai district,tamil-nadu,2021,1,717862,1670160006.5136104
9693,perambalur district,tamil-nadu,2021,1,362847,795881350.4264938
9694,coimbatore district,tamil-nadu,2021,1,13630124,22657497371.80345
9695,virudhunagar district,tamil-nadu,2021,1,1109562,2480352479.604073
9696,dindigul district,tamil-nadu,2021,1,1675353,3733288913.068657
9697,sivaganga district,tamil-nadu,2021,1,803444,1871616574.1551266
9698,tenkasi district,tamil-nadu,2021,1,586227,1368272015.8617854
9699,chengalpattu district,tamil-nadu,2021,1,11689531,15537387199.626888
9700,kanniyakumari district,tamil-nadu,2021,1,1190574,2593569110.9656763
9701,tirunelveli district,tamil-nadu,2021,1,1143931,2464834832.450224
9702,thiruvallur district,tamil-nadu,2021,1,11085004,18895161862.27714
9703,theni district,tamil-nadu,2021,1,831827,1963096378.715371
9704,ranipet district,tamil-nadu,2021,1,1250636,2494409737.4287558
9705,namakkal district,tamil-nadu,2021,1,1391436,3321591123.8563447
9706,vellore district,tamil-nadu,2021,1,2072042,4306538176.971644
9707,thiruvarur district,tamil-nadu,2021,1,472338,1150542258.225264
9708,tiruchirappalli district,tamil-nadu,2021,2,2802791,5989876679.724473
9709,ramanathapuram district,tamil-nadu,2021,2,798185,1781472318.7188895
9710,krishnagiri district,tamil-nadu,2021,2,5709389,10202810394.134584
9711,cuddalore district,tamil-nadu,2021,2,2104002,3951860482.8076982
9712,kancheepuram district,tamil-nadu,2021,2,6712965,10372666957.168972
9713,tiruppur district,tamil-nadu,2021,2,5150795,9379303653.11161
9714,dharmapuri district,tamil-nadu,2021,2,2359010,4862765621.436455
9715,thoothukkudi district,tamil-nadu,2021,2,1235343,2578339769.1596274
9716,thanjavur district,tamil-nadu,2021,2,1640555,3416074243.8248944
9717,madurai district,tamil-nadu,2021,2,3953976,8300059490.344873
9718,tiruvannamalai district,tamil-nadu,2021,2,1985072,3856475911.7971444
9719,salem district,tamil-nadu,2021,2,6557056,13210082950.603289
9720,nagapattinam district,tamil-nadu,2021,2,791395,1603740775.831827
9721,tirupathur district,tamil-nadu,2021,2,1664696,3096439056.0077715
9722,ariyalur district,tamil-nadu,2021,2,497484,968590644.6844518
9723,chennai district,tamil-nadu,2021,2,43737916,74499227803.6517
9724,the nilgiris district,tamil-nadu,2021,2,810947,1566496075.5969553
9725,erode district,tamil-nadu,2021,2,3273510,6223483781.161043
9726,karur district,tamil-nadu,2021,2,878890,1756585805.1623807
9727,kallakkurichi district,tamil-nadu,2021,2,1265522,2528572642.064455
9728,viluppuram district,tamil-nadu,2021,2,1691100,3055469304.042017
9729,pudukkottai district,tamil-nadu,2021,2,887414,1878724769.0651233
9730,perambalur district,tamil-nadu,2021,2,435091,918814447.3710897
9731,coimbatore district,tamil-nadu,2021,2,13478464,22760967333.98004
9732,virudhunagar district,tamil-nadu,2021,2,1328980,2829209746.352104
9733,dindigul district,tamil-nadu,2021,2,1926229,4084399404.4486322
9734,sivaganga district,tamil-nadu,2021,2,991039,2138901770.5194092
9735,tenkasi district,tamil-nadu,2021,2,747381,1613264780.7995117
9736,chengalpattu district,tamil-nadu,2021,2,10075805,14457269251.206604
9737,kanniyakumari district,tamil-nadu,2021,2,1398479,3021399531.8626623
9738,tirunelveli district,tamil-nadu,2021,2,1372707,2810892734.1594667
9739,thiruvallur district,tamil-nadu,2021,2,10992425,19318347570.29032
9740,theni district,tamil-nadu,2021,2,1006998,2256366700.018511
9741,ranipet district,tamil-nadu,2021,2,1430560,2810335099.931938
9742,namakkal district,tamil-nadu,2021,2,1575727,3596658592.319852
9743,vellore district,tamil-nadu,2021,2,2319925,4575493116.641008
9744,thiruvarur district,tamil-nadu,2021,2,570619,1215901816.548285
9745,tiruchirappalli district,tamil-nadu,2021,3,3736365,8136231980.2489195
9746,ramanathapuram district,tamil-nadu,2021,3,1028742,2349967987.7481923
9747,krishnagiri district,tamil-nadu,2021,3,8122339,14578072272.708693
9748,cuddalore district,tamil-nadu,2021,3,2771525,5246388698.49807
9749,kancheepuram district,tamil-nadu,2021,3,9646258,14550143056.676136
9750,tiruppur district,tamil-nadu,2021,3,8398025,15282996499.831757
9751,dharmapuri district,tamil-nadu,2021,3,3165112,6750977106.361298
9752,thoothukkudi district,tamil-nadu,2021,3,1648598,3549683754.7758408
9753,thanjavur district,tamil-nadu,2021,3,2123436,4642138035.103878
9754,madurai district,tamil-nadu,2021,3,5142737,11208939183.589071
9755,tiruvannamalai district,tamil-nadu,2021,3,2496046,5012701130.634172
9756,salem district,tamil-nadu,2021,3,8972048,18517560410.078224
9757,nagapattinam district,tamil-nadu,2021,3,1080569,2291158512.005002
9758,tirupathur district,tamil-nadu,2021,3,2250740,4279948252.118585
9759,ariyalur district,tamil-nadu,2021,3,658430,1302833298.3803225
9760,chennai district,tamil-nadu,2021,3,60971210,100463999673.28705
9761,the nilgiris district,tamil-nadu,2021,3,1147621,2226960234.278348
9762,erode district,tamil-nadu,2021,3,4668549,9015063256.621798
9763,karur district,tamil-nadu,2021,3,1215220,2538560234.489727
9764,kallakkurichi district,tamil-nadu,2021,3,1635742,3336289610.826971
9765,viluppuram district,tamil-nadu,2021,3,2157103,3952931604.1340733
9766,pudukkottai district,tamil-nadu,2021,3,1151943,2522917992.224124
9767,perambalur district,tamil-nadu,2021,3,569636,1164081951.2492151
9768,coimbatore district,tamil-nadu,2021,3,20245762,33773953433.753265
9769,virudhunagar district,tamil-nadu,2021,3,1750490,3906229438.3320065
9770,dindigul district,tamil-nadu,2021,3,2698900,5791216155.941603
9771,sivaganga district,tamil-nadu,2021,3,1290549,2864305904.0258627
9772,tenkasi district,tamil-nadu,2021,3,974832,2236394720.4405456
9773,chengalpattu district,tamil-nadu,2021,3,14140388,19685011908.63714
9774,kanniyakumari district,tamil-nadu,2021,3,1877533,4143575246.889376
9775,tirunelveli district,tamil-nadu,2021,3,1846166,3848343515.85966
9776,thiruvallur district,tamil-nadu,2021,3,15395149,26049988524.55871
9777,theni district,tamil-nadu,2021,3,1367368,3070541723.4354496
9778,ranipet district,tamil-nadu,2021,3,1899157,3748580002.32146
9779,namakkal district,tamil-nadu,2021,3,2234405,5151268721.204435
9780,vellore district,tamil-nadu,2021,3,3162215,6375710716.318077
9781,thiruvarur district,tamil-nadu,2021,3,716496,1641658306.3405278
9782,tiruchirappalli district,tamil-nadu,2021,4,4814042,10030942198.946257
9783,ramanathapuram district,tamil-nadu,2021,4,1246669,2780827994.330324
9784,krishnagiri district,tamil-nadu,2021,4,10363352,18220873236.79904
9785,cuddalore district,tamil-nadu,2021,4,3416287,6301578485.45392
9786,kancheepuram district,tamil-nadu,2021,4,11777894,17286201190.039677
9787,tiruppur district,tamil-nadu,2021,4,11167439,18701118258.10759
9788,dharmapuri district,tamil-nadu,2021,4,4084248,8521324061.002514
9789,thoothukkudi district,tamil-nadu,2021,4,2046353,4257749141.726399
9790,thanjavur district,tamil-nadu,2021,4,2623667,5525021230.471263
9791,madurai district,tamil-nadu,2021,4,6309318,13464800515.296556
9792,tiruvannamalai district,tamil-nadu,2021,4,3112963,6154998056.425686
9793,salem district,tamil-nadu,2021,4,11783515,22754882844.82726
9794,nagapattinam district,tamil-nadu,2021,4,1340753,2671430043.215294
9795,tirupathur district,tamil-nadu,2021,4,2872662,5331962361.389108
9796,ariyalur district,tamil-nadu,2021,4,807477,1566152800.1608644
9797,chennai district,tamil-nadu,2021,4,76229690,118203166308.69281
9798,the nilgiris district,tamil-nadu,2021,4,1558845,2857114042.709935
9799,erode district,tamil-nadu,2021,4,6109637,11279232350.572426
9800,karur district,tamil-nadu,2021,4,1566335,3172350948.0010557
9801,kallakkurichi district,tamil-nadu,2021,4,2028745,4010952254.763807
9802,viluppuram district,tamil-nadu,2021,4,2599072,4570490420.456165
9803,pudukkottai district,tamil-nadu,2021,4,1443125,3057748358.646205
9804,perambalur district,tamil-nadu,2021,4,725923,1433931161.9791088
9805,coimbatore district,tamil-nadu,2021,4,27081380,43635817078.197556
9806,virudhunagar district,tamil-nadu,2021,4,2263404,5079440715.649944
9807,dindigul district,tamil-nadu,2021,4,3475465,7239639952.948546
9808,sivaganga district,tamil-nadu,2021,4,1587767,3433446160.6470966
9809,tenkasi district,tamil-nadu,2021,4,1188367,2702877027.9242544
9810,chengalpattu district,tamil-nadu,2021,4,17730987,23840432091.35557
9811,kanniyakumari district,tamil-nadu,2021,4,2366555,5119949451.254862
9812,tirunelveli district,tamil-nadu,2021,4,2274498,4618519539.499913
9813,thiruvallur district,tamil-nadu,2021,4,19146359,31072880036.32846
9814,theni district,tamil-nadu,2021,4,1763910,3864287525.995989
9815,ranipet district,tamil-nadu,2021,4,2380328,4599239984.944193
9816,namakkal district,tamil-nadu,2021,4,2959616,6469090317.722906
9817,vellore district,tamil-nadu,2021,4,4017284,7912499851.957881
9818,thiruvarur district,tamil-nadu,2021,4,892045,1980984596.362946
9819,tiruchirappalli district,tamil-nadu,2022,1,5422369,11360010997.109035
9820,ramanathapuram district,tamil-nadu,2022,1,1425024,3361169634.3715773
9821,krishnagiri district,tamil-nadu,2022,1,11729353,20650466208.670742
9822,cuddalore district,tamil-nadu,2022,1,3854898,7328083169.35031
9823,kancheepuram district,tamil-nadu,2022,1,13219354,19642924522.879723
9824,tiruppur district,tamil-nadu,2022,1,12755181,20994558968.024055
9825,dharmapuri district,tamil-nadu,2022,1,4750920,10116593522.472927
9826,thoothukkudi district,tamil-nadu,2022,1,2388242,5004713169.898031
9827,thanjavur district,tamil-nadu,2022,1,2942810,6384285130.794783
9828,madurai district,tamil-nadu,2022,1,7084562,15309320989.586184
9829,tiruvannamalai district,tamil-nadu,2022,1,3659658,7478979872.636584
9830,salem district,tamil-nadu,2022,1,13278693,26325325605.86054
9831,nagapattinam district,tamil-nadu,2022,1,1501440,3137077070.316338
9832,tirupathur district,tamil-nadu,2022,1,3403925,6408532952.989394
9833,ariyalur district,tamil-nadu,2022,1,898502,1840235658.86316
9834,chennai district,tamil-nadu,2022,1,87458453,135444152912.82495
9835,the nilgiris district,tamil-nadu,2022,1,1729884,3144464483.74693
9836,erode district,tamil-nadu,2022,1,6860000,12788323701.473593
9837,karur district,tamil-nadu,2022,1,1831500,3768124397.8555865
9838,kallakkurichi district,tamil-nadu,2022,1,2421741,5048000351.991163
9839,viluppuram district,tamil-nadu,2022,1,2943580,5372428494.6229515
9840,pudukkottai district,tamil-nadu,2022,1,1639483,3677396086.543876
9841,perambalur district,tamil-nadu,2022,1,834022,1744613505.1576376
9842,coimbatore district,tamil-nadu,2022,1,30679187,51963955887.092926
9843,virudhunagar district,tamil-nadu,2022,1,2550440,5676327115.346463
9844,dindigul district,tamil-nadu,2022,1,3965199,8412785022.744812
9845,sivaganga district,tamil-nadu,2022,1,1828509,4101854018.7768383
9846,tenkasi district,tamil-nadu,2022,1,1345693,3196885065.5183153
9847,chengalpattu district,tamil-nadu,2022,1,19802491,27209616572.77708
9848,kanniyakumari district,tamil-nadu,2022,1,2597045,5779300862.137162
9849,tirunelveli district,tamil-nadu,2022,1,2585793,5381065070.681534
9850,thiruvallur district,tamil-nadu,2022,1,21243322,35412374869.409676
